地区,国家,确诊,疑似,治愈,死亡,日期
马来西亚,马来西亚,129,,23,0,2020-03-11
捷克,捷克,61,,0,0,2020-03-11
以色列,以色列,75,,2,0,2020-03-11
爱尔兰,爱尔兰,34,,0,0,2020-03-11
日本,日本,620,,102,14,2020-03-11
卢森堡,卢森堡,5,,0,0,2020-03-11
巴基斯坦,巴基斯坦,18,,1,0,2020-03-11
智利,智利,17,,0,0,2020-03-11
芬兰,芬兰,40,,1,0,2020-03-11
波兰,波兰,22,,0,0,2020-03-11
希腊,希腊,89,,0,0,2020-03-11
冰岛,冰岛,69,,0,0,2020-03-11
泰国,泰国,59,,34,1,2020-03-11
厄瓜多尔,厄瓜多尔,15,,0,0,2020-03-11
沙特阿拉伯,沙特阿拉伯,21,,0,0,2020-03-11
卡塔尔,卡塔尔,24,,0,0,2020-03-11
印度尼西亚,印度尼西亚,27,,2,1,2020-03-11
斯洛文尼亚,斯洛文尼亚,31,,0,0,2020-03-11
俄罗斯,俄罗斯,20,,3,0,2020-03-11
印度,印度,61,,3,1,2020-03-11
印度,印度尼西亚,61,,3,1,2020-03-11
秘鲁,秘鲁,6,,0,0,2020-03-11
菲律宾,菲律宾,35,,1,1,2020-03-11
罗马尼亚,罗马尼亚,28,,3,0,2020-03-11
爱沙尼亚,爱沙尼亚,13,,0,0,2020-03-11
新加坡,新加坡,166,,82,0,2020-03-11
墨西哥,墨西哥,7,,1,0,2020-03-11
巴拿马,巴拿马,8,,0,1,2020-03-11
南非,南非,7,,0,0,2020-03-11
阿根廷,阿根廷,19,,0,1,2020-03-11
埃及,埃及,59,,12,1,2020-03-11
黎巴嫩,黎巴嫩,52,,1,1,2020-03-11
塞尔维亚,塞尔维亚,5,,0,0,2020-03-11
哥伦比亚,哥伦比亚,3,,0,0,2020-03-11
克罗地亚,克罗地亚,15,,0,0,2020-03-11
斯洛伐克,斯洛伐克,7,,0,0,2020-03-11
巴林,巴林,109,,14,0,2020-03-11
保加利亚,保加利亚,2,,0,0,2020-03-11
阿尔及利亚,阿尔及利亚,20,,0,0,2020-03-11
科威特,科威特,69,,0,0,2020-03-11
伊拉克,伊拉克,71,,9,7,2020-03-11
立陶宛,立陶宛,3,,0,0,2020-03-11
拉脱维亚,拉脱维亚,8,,0,0,2020-03-11
哥斯达黎加,哥斯达黎加,13,,0,0,2020-03-11
圣马力诺,圣马力诺,62,,0,2,2020-03-11
匈牙利,匈牙利,9,,0,0,2020-03-11
约旦,约旦,1,,0,0,2020-03-11
摩洛哥,摩洛哥,3,,0,0,2020-03-11
新西兰,新西兰,5,,0,0,2020-03-11
越南,越南,35,,16,0,2020-03-11
塞浦路斯,塞浦路斯,2,,0,0,2020-03-11
柬埔寨,柬埔寨,3,,1,0,2020-03-11
摩尔多瓦,摩尔多瓦,1,,0,0,2020-03-11
波黑,波黑,7,,0,0,2020-03-11
北马其顿,北马其顿,7,,0,0,2020-03-11
文莱,文莱,6,,0,0,2020-03-11
斯里兰卡,斯里兰卡,2,,1,0,2020-03-11
阿尔巴尼亚,阿尔巴尼亚,6,,0,0,2020-03-11
马耳他,马耳他,5,,0,0,2020-03-11
突尼斯,突尼斯,5,,0,0,2020-03-11
布基纳法索,布基纳法索,2,,0,0,2020-03-11
塞内加尔,塞内加尔,4,,0,0,2020-03-11
白俄罗斯,白俄罗斯,9,,2,0,2020-03-11
阿塞拜疆,阿塞拜疆,13,,3,0,2020-03-11
格鲁吉亚,格鲁吉亚,23,,0,0,2020-03-11
巴勒斯坦,巴勒斯坦,30,,0,0,2020-03-11
阿富汗,阿富汗,7,,0,0,2020-03-11
喀麦隆,喀麦隆,2,,0,0,2020-03-11
阿曼,阿曼,18,,2,0,2020-03-11
列支敦士登,列支敦士登,1,,0,0,2020-03-11
尼日利亚,尼日利亚,2,,0,0,2020-03-11
刚果（金）,刚果（金）,1,,0,0,2020-03-11
巴拉圭,巴拉圭,2,,0,0,2020-03-11
孟加拉国,孟加拉国,3,,0,0,2020-03-11
玻利维亚,玻利维亚,2,,0,0,2020-03-11
广东省,中国,1356,,1282,8,2020-03-11
江西省,中国,935,,932,1,2020-03-11
河南省,中国,1273,,1249,22,2020-03-11
浙江省,中国,1215,,1195,1,2020-03-11
北京市,中国,435,,326,8,2020-03-11
湖北省,中国,67773,,49134,3046,2020-03-11
山东省,中国,760,,726,6,2020-03-11
上海市,中国,344,,320,3,2020-03-11
阿联酋,阿联酋,74,,7,0,2020-03-11
乌克兰,乌克兰,1,,0,0,2020-03-11
多哥,多哥,1,,0,0,2020-03-11
牙买加,牙买加,1,,0,0,2020-03-11
蒙古,蒙古,1,,0,0,2020-03-11
不丹,不丹,1,,0,0,2020-03-11
甘肃省,中国,127,,88,2,2020-03-11
重庆市,中国,576,,549,6,2020-03-11
香港,中国,126,,65,3,2020-03-11
台湾,中国,48,,17,1,2020-03-11
黑龙江省,中国,482,,436,13,2020-03-11
钻石公主号邮轮,钻石公主号邮轮,696,,427,7,2020-03-11
马尔代夫,马尔代夫,6,,0,0,2020-03-11
梵蒂冈,梵蒂冈,1,,0,0,2020-03-11
四川省,中国,539,,488,3,2020-03-11
陕西省,中国,245,,232,1,2020-03-11
广西壮族自治区,中国,252,,238,2,2020-03-11
内蒙古自治区,中国,75,,71,1,2020-03-11
贵州省,中国,146,,133,2,2020-03-11
宁夏回族自治区,中国,75,,72,0,2020-03-11
湖南省,中国,1018,,995,4,2020-03-11
山西省,中国,133,,131,0,2020-03-11
澳大利亚,澳大利亚,144,,24,3,2020-03-12
意大利,意大利,12462,,1045,827,2020-03-12
美国,美国,1004,,10,31,2020-03-12
德国,德国,2078,,14,3,2020-03-12
西班牙,西班牙,2968,,189,84,2020-03-12
法国,法国,2281,,12,48,2020-03-12
伊朗,伊朗,10075,,3276,429,2020-03-12
瑞士,瑞士,476,,3,3,2020-03-12
韩国,韩国,7869,,288,61,2020-03-12
英国,英国,460,,8,6,2020-03-12
荷兰,荷兰,503,,0,5,2020-03-12
奥地利,奥地利,246,,2,0,2020-03-12
比利时,比利时,399,,1,3,2020-03-12
挪威,挪威,489,,0,0,2020-03-12
瑞典,瑞典,500,,0,8,2020-03-12
葡萄牙,葡萄牙,59,,0,0,2020-03-12
巴西,巴西,52,,0,0,2020-03-12
加拿大,加拿大,107,,4,1,2020-03-12
丹麦,丹麦,514,,1,0,2020-03-12
土耳其,土耳其,1,,0,0,2020-03-12
马来西亚,马来西亚,158,,32,0,2020-03-12
捷克,捷克,91,,0,0,2020-03-12
以色列,以色列,100,,2,0,2020-03-12
爱尔兰,爱尔兰,43,,0,1,2020-03-12
日本,日本,657,,102,17,2020-03-12
卢森堡,卢森堡,7,,0,0,2020-03-12
巴基斯坦,巴基斯坦,18,,1,0,2020-03-12
智利,智利,23,,0,0,2020-03-12
芬兰,芬兰,65,,1,0,2020-03-12
波兰,波兰,31,,0,0,2020-03-12
希腊,希腊,89,,0,1,2020-03-12
冰岛,冰岛,90,,0,0,2020-03-12
泰国,泰国,70,,34,1,2020-03-12
厄瓜多尔,厄瓜多尔,15,,0,0,2020-03-12
沙特阿拉伯,沙特阿拉伯,45,,0,0,2020-03-12
卡塔尔,卡塔尔,263,,0,0,2020-03-12
印度尼西亚,印度尼西亚,27,,2,1,2020-03-12
斯洛文尼亚,斯洛文尼亚,57,,0,0,2020-03-12
俄罗斯,俄罗斯,28,,3,0,2020-03-12
俄罗斯,白俄罗斯,28,,3,0,2020-03-12
印度,印度,73,,3,0,2020-03-12
秘鲁,秘鲁,6,,0,0,2020-03-12
菲律宾,菲律宾,52,,1,2,2020-03-12
罗马尼亚,罗马尼亚,49,,3,0,2020-03-12
爱沙尼亚,爱沙尼亚,16,,0,0,2020-03-12
新加坡,新加坡,187,,82,0,2020-03-12
墨西哥,墨西哥,11,,1,0,2020-03-12
巴拿马,巴拿马,11,,0,1,2020-03-12
南非,南非,17,,0,0,2020-03-12
阿根廷,阿根廷,19,,0,1,2020-03-12
埃及,埃及,67,,8,1,2020-03-12
黎巴嫩,黎巴嫩,52,,1,1,2020-03-12
塞尔维亚,塞尔维亚,19,,0,0,2020-03-12
哥伦比亚,哥伦比亚,9,,0,0,2020-03-12
克罗地亚,克罗地亚,19,,0,0,2020-03-12
亚美尼亚,亚美尼亚,4,,0,0,2020-03-12
斯洛伐克,斯洛伐克,10,,0,0,2020-03-12
巴林,巴林,195,,35,0,2020-03-12
保加利亚,保加利亚,7,,0,0,2020-03-12
阿尔及利亚,阿尔及利亚,25,,8,1,2020-03-12
科威特,科威特,69,,0,0,2020-03-12
伊拉克,伊拉克,68,,15,8,2020-03-12
立陶宛,立陶宛,3,,0,0,2020-03-12
拉脱维亚,拉脱维亚,10,,0,0,2020-03-12
哥斯达黎加,哥斯达黎加,22,,0,0,2020-03-12
圣马力诺,圣马力诺,69,,0,3,2020-03-12
匈牙利,匈牙利,9,,0,0,2020-03-12
安道尔,安道尔,1,,0,0,2020-03-12
约旦,约旦,1,,0,0,2020-03-12
摩洛哥,摩洛哥,6,,0,2,2020-03-12
新西兰,新西兰,5,,0,0,2020-03-12
越南,越南,44,,16,0,2020-03-12
塞浦路斯,塞浦路斯,6,,0,0,2020-03-12
柬埔寨,柬埔寨,5,,1,0,2020-03-12
摩尔多瓦,摩尔多瓦,3,,0,0,2020-03-12
波黑,波黑,11,,0,0,2020-03-12
北马其顿,北马其顿,9,,0,0,2020-03-12
文莱,文莱,25,,0,0,2020-03-12
斯里兰卡,斯里兰卡,3,,1,0,2020-03-12
阿尔巴尼亚,阿尔巴尼亚,15,,0,0,2020-03-12
马耳他,马耳他,6,,0,0,2020-03-12
突尼斯,突尼斯,7,,0,0,2020-03-12
布基纳法索,布基纳法索,2,,0,0,2020-03-12
塞内加尔,塞内加尔,4,,0,0,2020-03-12
白俄罗斯,白俄罗斯,9,,2,0,2020-03-12
阿塞拜疆,阿塞拜疆,15,,3,0,2020-03-12
格鲁吉亚,格鲁吉亚,24,,0,0,2020-03-12
巴勒斯坦,巴勒斯坦,30,,0,0,2020-03-12
阿富汗,阿富汗,7,,0,0,2020-03-12
喀麦隆,喀麦隆,2,,0,0,2020-03-12
阿曼,阿曼,18,,2,0,2020-03-12
列支敦士登,列支敦士登,1,,0,0,2020-03-12
尼日利亚,尼日利亚,2,,0,0,2020-03-12
刚果（金）,刚果（金）,1,,0,0,2020-03-12
科特迪瓦,科特迪瓦,1,,0,0,2020-03-12
摩纳哥,摩纳哥,2,,0,0,2020-03-12
巴拉圭,巴拉圭,2,,0,0,2020-03-12
孟加拉国,孟加拉国,3,,0,0,2020-03-12
玻利维亚,玻利维亚,2,,0,0,2020-03-12
江苏省,中国,631,,629,0,2020-03-12
河北省,中国,318,,308,6,2020-03-12
广东省,中国,1356,,1289,8,2020-03-12
江西省,中国,935,,934,1,2020-03-12
河南省,中国,1273,,1249,22,2020-03-12
浙江省,中国,1215,,1197,1,2020-03-12
辽宁省,中国,125,,112,1,2020-03-12
北京市,中国,435,,334,8,2020-03-12
湖北省,中国,67781,,50318,3056,2020-03-12
山东省,中国,760,,734,6,2020-03-12
上海市,中国,344,,321,3,2020-03-12
阿联酋,阿联酋,74,,7,0,2020-03-12
多米尼加,多米尼加,1,,0,0,2020-03-12
乌克兰,乌克兰,1,,0,0,2020-03-12
洪都拉斯,洪都拉斯,2,,0,0,2020-03-12
古巴,古巴,3,,0,0,2020-03-12
多哥,多哥,1,,0,0,2020-03-12
牙买加,牙买加,1,,0,0,2020-03-12
蒙古,蒙古,1,,0,0,2020-03-12
不丹,不丹,1,,0,0,2020-03-12
重庆市,中国,576,,554,6,2020-03-12
香港,中国,129,,67,3,2020-03-12
台湾,中国,49,,20,1,2020-03-12
黑龙江省,中国,482,,441,13,2020-03-12
钻石公主号邮轮,钻石公主号邮轮,697,,427,7,2020-03-12
马尔代夫,马尔代夫,6,,0,0,2020-03-12
圭亚那,圭亚那,1,,0,1,2020-03-12
梵蒂冈,梵蒂冈,1,,0,0,2020-03-12
尼泊尔,尼泊尔,1,,1,0,2020-03-12
四川省,中国,539,,498,3,2020-03-12
陕西省,中国,245,,232,2,2020-03-12
广西壮族自治区,中国,252,,241,2,2020-03-12
天津市,中国,136,,132,3,2020-03-12
贵州省,中国,146,,137,2,2020-03-12
海南省,中国,168,,160,6,2020-03-12
湖南省,中国,1018,,999,4,2020-03-12
山西省,中国,133,,132,0,2020-03-12
吉林省,中国,93,,92,1,2020-03-12
澳大利亚,澳大利亚,144,,24,3,2020-03-13
加纳,加纳,2,,0,0,2020-03-13
意大利,意大利,15113,,1258,1016,2020-03-13
美国,美国,1635,,10,39,2020-03-13
德国,德国,3117,,14,7,2020-03-13
西班牙,西班牙,4209,,189,120,2020-03-13
法国,法国,2876,,12,61,2020-03-13
伊朗,伊朗,11364,,3529,514,2020-03-13
瑞士,瑞士,1009,,3,4,2020-03-13
韩国,韩国,7979,,510,72,2020-03-13
英国,英国,590,,8,6,2020-03-13
荷兰,荷兰,804,,0,5,2020-03-13
奥地利,奥地利,361,,4,1,2020-03-13
比利时,比利时,556,,1,3,2020-03-13
挪威,挪威,703,,0,0,2020-03-13
瑞典,瑞典,683,,0,8,2020-03-13
葡萄牙,葡萄牙,59,,0,0,2020-03-13
巴西,巴西,77,,0,0,2020-03-13
加拿大,加拿大,149,,4,1,2020-03-13
丹麦,丹麦,785,,1,0,2020-03-13
土耳其,土耳其,2,,0,0,2020-03-13
马来西亚,马来西亚,158,,32,0,2020-03-13
捷克,捷克,96,,0,0,2020-03-13
以色列,以色列,126,,2,0,2020-03-13
爱尔兰,爱尔兰,70,,0,1,2020-03-13
日本,日本,711,,135,19,2020-03-13
卢森堡,卢森堡,7,,0,0,2020-03-13
巴基斯坦,巴基斯坦,20,,1,0,2020-03-13
智利,智利,33,,0,0,2020-03-13
芬兰,芬兰,155,,1,0,2020-03-13
波兰,波兰,51,,0,0,2020-03-13
希腊,希腊,117,,0,1,2020-03-13
冰岛,冰岛,109,,0,0,2020-03-13
泰国,泰国,75,,34,1,2020-03-13
厄瓜多尔,厄瓜多尔,15,,0,0,2020-03-13
沙特阿拉伯,沙特阿拉伯,62,,1,0,2020-03-13
卡塔尔,卡塔尔,262,,0,0,2020-03-13
印度尼西亚,印度尼西亚,69,,2,1,2020-03-13
斯洛文尼亚,斯洛文尼亚,89,,0,0,2020-03-13
俄罗斯,俄罗斯,45,,3,0,2020-03-13
印度,印度尼西亚,69,,2,1,2020-03-13
秘鲁,秘鲁,22,,0,0,2020-03-13
菲律宾,菲律宾,64,,1,2,2020-03-13
罗马尼亚,罗马尼亚,70,,3,0,2020-03-13
爱沙尼亚,爱沙尼亚,17,,0,0,2020-03-13
新加坡,新加坡,200,,82,0,2020-03-13
墨西哥,墨西哥,15,,1,0,2020-03-13
巴拿马,巴拿马,27,,0,1,2020-03-13
南非,南非,24,,0,0,2020-03-13
阿根廷,阿根廷,31,,0,1,2020-03-13
埃及,埃及,80,,10,2,2020-03-13
黎巴嫩,黎巴嫩,77,,1,3,2020-03-13
塞尔维亚,塞尔维亚,31,,0,0,2020-03-13
哥伦比亚,哥伦比亚,9,,0,0,2020-03-13
克罗地亚,克罗地亚,31,,0,0,2020-03-13
亚美尼亚,亚美尼亚,4,,0,0,2020-03-13
斯洛伐克,斯洛伐克,16,,0,0,2020-03-13
巴林,巴林,210,,35,0,2020-03-13
保加利亚,保加利亚,23,,0,0,2020-03-13
阿尔及利亚,阿尔及利亚,26,,10,2,2020-03-13
科威特,科威特,80,,0,0,2020-03-13
伊拉克,伊拉克,83,,24,8,2020-03-13
立陶宛,立陶宛,3,,0,0,2020-03-13
拉脱维亚,拉脱维亚,16,,0,0,2020-03-13
哥斯达黎加,哥斯达黎加,22,,0,0,2020-03-13
圣马力诺,圣马力诺,69,,0,3,2020-03-13
匈牙利,匈牙利,16,,0,0,2020-03-13
安道尔,安道尔,2,,1,0,2020-03-13
摩洛哥,摩洛哥,6,,0,2,2020-03-13
越南,越南,47,,16,0,2020-03-13
塞浦路斯,塞浦路斯,14,,0,0,2020-03-13
柬埔寨,柬埔寨,5,,1,0,2020-03-13
摩尔多瓦,摩尔多瓦,6,,0,0,2020-03-13
法罗群岛,法罗群岛,2,,0,0,2020-03-13
波黑,波黑,13,,0,0,2020-03-13
北马其顿,北马其顿,9,,0,0,2020-03-13
文莱,文莱,36,,0,0,2020-03-13
斯里兰卡,斯里兰卡,3,,1,0,2020-03-13
阿尔巴尼亚,阿尔巴尼亚,33,,0,0,2020-03-13
马耳他,马耳他,6,,0,0,2020-03-13
突尼斯,突尼斯,13,,0,0,2020-03-13
布基纳法索,布基纳法索,2,,0,0,2020-03-13
塞内加尔,塞内加尔,10,,0,0,2020-03-13
白俄罗斯,白俄罗斯,12,,2,0,2020-03-13
哈萨克斯坦,哈萨克斯坦,3,,0,0,2020-03-13
阿塞拜疆,阿塞拜疆,19,,3,1,2020-03-13
格鲁吉亚,格鲁吉亚,25,,0,0,2020-03-13
巴勒斯坦,巴勒斯坦,31,,0,0,2020-03-13
阿富汗,阿富汗,7,,0,0,2020-03-13
阿曼,阿曼,19,,2,0,2020-03-13
尼日利亚,尼日利亚,2,,0,0,2020-03-13
刚果（金）,刚果（金）,2,,0,0,2020-03-13
科特迪瓦,科特迪瓦,1,,0,0,2020-03-13
摩纳哥,摩纳哥,2,,0,0,2020-03-13
巴拉圭,巴拉圭,2,,0,0,2020-03-13
孟加拉国,孟加拉国,3,,0,0,2020-03-13
玻利维亚,玻利维亚,2,,0,0,2020-03-13
肯尼亚,肯尼亚,1,,0,0,2020-03-13
法属波利尼西亚,法属波利尼西亚,1,,0,0,2020-03-13
埃塞俄比亚,埃塞俄比亚,1,,0,0,2020-03-13
江苏省,中国,631,,630,0,2020-03-13
河北省,中国,318,,310,6,2020-03-13
广东省,中国,1356,,1296,8,2020-03-13
北京市,中国,436,,342,8,2020-03-13
湖北省,中国,67786,,51553,3062,2020-03-13
山东省,中国,760,,739,7,2020-03-13
上海市,中国,346,,324,3,2020-03-13
阿联酋,阿联酋,85,,20,0,2020-03-13
乌克兰,乌克兰,3,,0,0,2020-03-13
马提尼克,马提尼克,3,,0,0,2020-03-13
洪都拉斯,洪都拉斯,2,,0,0,2020-03-13
古巴,古巴,4,,0,0,2020-03-13
根西岛,根西岛,1,,0,0,2020-03-13
牙买加,牙买加,1,,0,0,2020-03-13
法属圭亚那,法属圭亚那,5,,0,0,2020-03-13
蒙古,蒙古,1,,0,0,2020-03-13
直布罗陀,直布罗陀,1,,0,0,2020-03-13
特立尼达和多巴哥,特立尼达和多巴哥,1,,0,0,2020-03-13
加蓬,加蓬,1,,0,0,2020-03-13
圣马丁岛,圣马丁岛,2,,0,0,2020-03-13
重庆市,中国,576,,564,6,2020-03-13
香港,中国,134,,77,4,2020-03-13
台湾,中国,50,,20,1,2020-03-13
黑龙江省,中国,482,,446,13,2020-03-13
钻石公主号邮轮,钻石公主号邮轮,697,,427,7,2020-03-13
马尔代夫,马尔代夫,9,,0,0,2020-03-13
圭亚那,法属圭亚那,5,,0,0,2020-03-13
四川省,中国,539,,503,3,2020-03-13
广西壮族自治区,中国,252,,243,2,2020-03-13
圣巴泰勒米,圣巴泰勒米,1,,0,0,2020-03-13
贵州省,中国,146,,140,2,2020-03-13
湖南省,中国,1018,,1005,4,2020-03-13
山西省,中国,133,,133,0,2020-03-13
澳大利亚,澳大利亚,236,,24,3,2020-03-14
加纳,加纳,2,,0,0,2020-03-14
意大利,意大利,17660,,1439,1266,2020-03-14
美国,美国,2084,,10,41,2020-03-14
德国,德国,3117,,14,7,2020-03-14
西班牙,西班牙,5232,,189,120,2020-03-14
法国,法国,3661,,12,79,2020-03-14
伊朗,伊朗,12729,,3529,514,2020-03-14
瑞士,瑞士,1189,,3,4,2020-03-14
韩国,韩国,8086,,510,72,2020-03-14
英国,英国,798,,8,6,2020-03-14
荷兰,荷兰,804,,0,5,2020-03-14
奥地利,奥地利,504,,6,1,2020-03-14
比利时,比利时,689,,1,3,2020-03-14
挪威,挪威,750,,0,0,2020-03-14
瑞典,瑞典,775,,0,8,2020-03-14
葡萄牙,葡萄牙,59,,0,0,2020-03-14
巴西,巴西,98,,0,0,2020-03-14
加拿大,加拿大,198,,4,1,2020-03-14
丹麦,丹麦,801,,1,0,2020-03-14
土耳其,土耳其,5,,0,0,2020-03-14
马来西亚,马来西亚,238,,32,0,2020-03-14
捷克,捷克,141,,0,0,2020-03-14
以色列,以色列,154,,2,0,2020-03-14
爱尔兰,爱尔兰,90,,0,1,2020-03-14
日本,日本,746,,135,21,2020-03-14
卢森堡,卢森堡,7,,0,0,2020-03-14
巴基斯坦,巴基斯坦,29,,1,0,2020-03-14
智利,智利,43,,0,0,2020-03-14
芬兰,芬兰,155,,1,0,2020-03-14
波兰,波兰,68,,0,0,2020-03-14
希腊,希腊,190,,0,1,2020-03-14
冰岛,冰岛,128,,0,0,2020-03-14
泰国,泰国,82,,34,1,2020-03-14
厄瓜多尔,厄瓜多尔,23,,0,1,2020-03-14
沙特阿拉伯,沙特阿拉伯,86,,1,0,2020-03-14
卡塔尔,卡塔尔,338,,0,0,2020-03-14
印度尼西亚,印度尼西亚,96,,2,1,2020-03-14
斯洛文尼亚,斯洛文尼亚,141,,0,0,2020-03-14
俄罗斯,俄罗斯,47,,3,0,2020-03-14
印度,印度,84,,3,0,2020-03-14
秘鲁,秘鲁,28,,0,0,2020-03-14
菲律宾,菲律宾,98,,1,6,2020-03-14
罗马尼亚,罗马尼亚,97,,3,0,2020-03-14
爱沙尼亚,爱沙尼亚,68,,0,0,2020-03-14
新加坡,新加坡,200,,82,0,2020-03-14
墨西哥,墨西哥,26,,1,0,2020-03-14
巴拿马,巴拿马,36,,0,1,2020-03-14
南非,南非,24,,0,0,2020-03-14
阿根廷,阿根廷,34,,1,2,2020-03-14
埃及,埃及,93,,21,2,2020-03-14
黎巴嫩,黎巴嫩,93,,1,3,2020-03-14
塞尔维亚,塞尔维亚,41,,0,0,2020-03-14
哥伦比亚,哥伦比亚,13,,0,0,2020-03-14
克罗地亚,克罗地亚,37,,0,0,2020-03-14
亚美尼亚,亚美尼亚,13,,0,0,2020-03-14
斯洛伐克,斯洛伐克,32,,0,0,2020-03-14
巴林,巴林,211,,35,0,2020-03-14
保加利亚,保加利亚,30,,0,0,2020-03-14
阿尔及利亚,阿尔及利亚,37,,10,2,2020-03-14
科威特,科威特,100,,0,0,2020-03-14
伊拉克,伊拉克,93,,24,9,2020-03-14
立陶宛,立陶宛,6,,0,0,2020-03-14
拉脱维亚,拉脱维亚,18,,0,0,2020-03-14
乌拉圭,乌拉圭,4,,0,0,2020-03-14
哥斯达黎加,哥斯达黎加,22,,0,0,2020-03-14
圣马力诺,圣马力诺,73,,2,5,2020-03-14
匈牙利,匈牙利,19,,1,0,2020-03-14
安道尔,安道尔,2,,1,0,2020-03-14
约旦,约旦,1,,1,0,2020-03-14
摩洛哥,摩洛哥,7,,0,2,2020-03-14
新西兰,新西兰,6,,0,0,2020-03-14
越南,越南,53,,16,0,2020-03-14
塞浦路斯,塞浦路斯,21,,0,0,2020-03-14
柬埔寨,柬埔寨,5,,1,0,2020-03-14
摩尔多瓦,摩尔多瓦,8,,0,0,2020-03-14
法罗群岛,法罗群岛,2,,0,0,2020-03-14
波黑,波黑,13,,0,0,2020-03-14
北马其顿,北马其顿,13,,0,0,2020-03-14
文莱,文莱,40,,0,0,2020-03-14
斯里兰卡,斯里兰卡,8,,1,0,2020-03-14
委内瑞拉,委内瑞拉,2,,0,0,2020-03-14
阿尔巴尼亚,阿尔巴尼亚,33,,0,0,2020-03-14
马耳他,马耳他,6,,0,0,2020-03-14
突尼斯,突尼斯,13,,0,0,2020-03-14
布基纳法索,布基纳法索,2,,0,0,2020-03-14
塞内加尔,塞内加尔,21,,2,0,2020-03-14
白俄罗斯,白俄罗斯,12,,2,0,2020-03-14
哈萨克斯坦,哈萨克斯坦,6,,0,0,2020-03-14
阿塞拜疆,阿塞拜疆,19,,3,1,2020-03-14
格鲁吉亚,格鲁吉亚,25,,0,0,2020-03-14
巴勒斯坦,巴勒斯坦,35,,0,0,2020-03-14
阿富汗,阿富汗,10,,0,0,2020-03-14
喀麦隆,喀麦隆,3,,0,0,2020-03-14
阿曼,阿曼,20,,9,0,2020-03-14
刚果（金）,刚果（金）,2,,0,0,2020-03-14
科特迪瓦,科特迪瓦,1,,0,0,2020-03-14
摩纳哥,摩纳哥,2,,0,0,2020-03-14
巴拉圭,巴拉圭,6,,0,0,2020-03-14
孟加拉国,孟加拉国,3,,0,0,2020-03-14
玻利维亚,玻利维亚,2,,0,0,2020-03-14
危地马拉,危地马拉,1,,0,0,2020-03-14
肯尼亚,肯尼亚,1,,0,0,2020-03-14
法属波利尼西亚,法属波利尼西亚,1,,0,0,2020-03-14
泽西岛,泽西岛,2,,0,0,2020-03-14
埃塞俄比亚,埃塞俄比亚,1,,0,0,2020-03-14
广东省,中国,1356,,1299,8,2020-03-14
河南省,中国,1273,,1250,22,2020-03-14
浙江省,中国,1227,,1211,1,2020-03-14
辽宁省,中国,125,,113,1,2020-03-14
北京市,中国,437,,349,8,2020-03-14
湖北省,中国,67790,,52960,3075,2020-03-14
山东省,中国,760,,741,7,2020-03-14
上海市,中国,352,,324,3,2020-03-14
阿联酋,阿联酋,85,,20,0,2020-03-14
乌克兰,乌克兰,3,,0,0,2020-03-14
马提尼克,马提尼克,3,,0,0,2020-03-14
洪都拉斯,洪都拉斯,2,,0,0,2020-03-14
古巴,古巴,4,,0,0,2020-03-14
根西岛,根西岛,1,,0,0,2020-03-14
牙买加,牙买加,1,,0,0,2020-03-14
法属圭亚那,法属圭亚那,5,,0,0,2020-03-14
蒙古,蒙古,1,,0,0,2020-03-14
直布罗陀,直布罗陀,1,,0,0,2020-03-14
特立尼达和多巴哥,特立尼达和多巴哥,1,,0,0,2020-03-14
苏里南,苏里南,1,,0,0,2020-03-14
加蓬,加蓬,1,,0,0,2020-03-14
圣马丁岛,圣马丁岛,2,,0,0,2020-03-14
纳米比亚,纳米比亚,2,,0,0,2020-03-14
甘肃省,中国,129,,89,2,2020-03-14
重庆市,中国,576,,566,6,2020-03-14
香港,中国,140,,78,4,2020-03-14
台湾,中国,53,,20,1,2020-03-14
黑龙江省,中国,482,,447,13,2020-03-14
钻石公主号邮轮,钻石公主号邮轮,697,,427,7,2020-03-14
马尔代夫,马尔代夫,10,,0,0,2020-03-14
圭亚那,法属圭亚那,5,,0,0,2020-03-14
苏丹,苏丹,1,,0,1,2020-03-14
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,2020-03-14
四川省,中国,539,,511,3,2020-03-14
圣巴泰勒米,圣巴泰勒米,1,,0,0,2020-03-14
贵州省,中国,146,,143,2,2020-03-14
留尼汪,留尼汪,3,,0,0,2020-03-14
宁夏回族自治区,中国,75,,73,0,2020-03-14
湖南省,中国,1018,,1014,4,2020-03-14
澳大利亚,澳大利亚,272,,24,3,2020-03-15
加纳,加纳,2,,0,0,2020-03-15
意大利,意大利,21270,,1966,1441,2020-03-15
美国,美国,2885,,10,60,2020-03-15
德国,德国,4866,,14,9,2020-03-15
西班牙,西班牙,7753,,571,288,2020-03-15
法国,法国,4500,,36,91,2020-03-15
伊朗,伊朗,13938,,4590,724,2020-03-15
瑞士,瑞士,1189,,3,11,2020-03-15
韩国,韩国,8162,,834,75,2020-03-15
英国,英国,1140,,18,21,2020-03-15
荷兰,荷兰,959,,0,12,2020-03-15
奥地利,奥地利,655,,6,1,2020-03-15
比利时,比利时,886,,1,3,2020-03-15
挪威,挪威,1046,,0,3,2020-03-15
瑞典,瑞典,961,,0,8,2020-03-15
葡萄牙,葡萄牙,112,,0,0,2020-03-15
巴西,巴西,151,,0,0,2020-03-15
